Name,color_wine,Price,ml,Rating,RatingNum,Country,ABV,img
Faust The Pact 2019,Red Wine,129.99,750,0,0,Cabernet Sauvignon from Coombsville / Napa Valley / California,14.8,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQVR9_gnwObTRytW--5JYvX7HzLGBgqH0Poqmj_2wdaok0C8Q2VOyKBPE12-v0&s
Francois Cotat Les Monts Damnes Sancerre 2021,White Wine,129.99,750,0,0,Sauvignon Blanc from Sancerre / Loire / France,0,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRmLdHA0B5LhmJNPX2Yf_DQsN7cM1AFodmi8-P9uslIw8QHz5eVyW5pqO5eaQ&s
Francois Cotat Les Culs de Beaujeu 2021,White Wine,129.99,750,0,0,Sauvignon Blanc from Sancerre / Loire / France,0,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcT4w1uoEFrdi_Vetppsa_Khn2VGPbMp4SdDysFd0IdpVTrjdLx4qkMlpnE60g&s
Frank Family Vineyards Cabernet Sauvignon (1.5 Liter Magnum) 2018,Red Wine,129.99,1500,0,0,Cabernet Sauvignon from Napa Valley / California,14.5,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTy9fzu2WR2lJ2iaumCEjAuuO7dcLrNczgT1TjKaHnYjKc9qJSglwosDW_Yfg&s
Frog's Leap Estate Grown Cabernet Sauvignon (1.5 Liter Magnum) 2018,Red Wine,129.99,1500,0,0,Cabernet Sauvignon from Rutherford / Napa Valley / California,0,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSv99aQpFcbgwJCpXy2gJy-Y6X7MeNeckPk_EM27IB_3skVptIe5w3L6PQIoA&s
Giulia Negri Marassio Barolo 2015,Red Wine,129.99,750,0,0,Nebbiolo from Barolo / Piedmont / Italy,14,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTq99TEevzLgfmc9HvblAnrng6EI00g4S5v5Yolc16jcb6hW6Hd6m-7S3Pb7WE&s
Heritance Beckstoffer Georges III Cabernet Sauvignon 2015,Red Wine,129.99,750,0,0,Cabernet Sauvignon from Rutherford / Napa Valley / California,14.6,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTpIrkUZpf1Z6HEuqskaZOL7z9wuW4ozQnrocaOOBo0QNyA--5uxhsPg4IbUlI&s
Hestan Vineyards Cabernet Sauvignon 2016,Red Wine,129.99,750,0,0,Cabernet Sauvignon from Napa Valley / California,14.8,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTTwRbh9f7XgRAKQakM3AHj2__EkmsE3WFcMNOx2-q3vtzkJ6WxS7x1fvr-YAI&s
Joseph Drouhin Vosne-Romanee 2018,Red Wine,129.99,750,0,0,Pinot Noir from Vosne-Romanee / Cote de Nuits / Cote d'Or / Burgundy / France,13,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRW73Dmsa4FHEtvkHSgH4kdYpnSdyZOUrVP_H0MMolEVGajlOxwJjNcAO08BTk&s
Joseph Drouhin Nuits-St-Georges Proces Premier Cru 2017,Red Wine,129.99,750,0,0,Pinot Noir from Nuits-St-Georges / Cote de Nuits / Cote d'Or / Burgundy / France,13,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRhqaxzrvTNY9Z-PVvPcyFF9s-_nB5WOMrhmzrgHImKuOUlQNUnb9y6aVdenco&s
Joseph Drouhin Beaune Greves Premier Cru 2017,Red Wine,129.99,750,0,0,Pinot Noir from Beaune / Cote de Beaune / Cote d'Or / Burgundy / France,13,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTacUhtVHzl-O57eS480ZCpXOkGAyff_jmJ7X4BmkM31JYP9K_w4zprLZAYnA&s
Kapcsandy Family Winery Estate Cuvee Cabernet Sauvignon 2018,Red Wine,129.99,750,0,0,Cabernet Sauvignon from Yountville / Napa Valley / California,13.9,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRNSGcutAFZpVL8jDORSay5THmsN9S4dK5lpVsvHc4KJdCGoUfhpe7xF4_qJA&s
Kinsella Estates Jersey Boys Vineyard Cabernet Sauvignon 2016,Red Wine,129.99,750,4,6,Cabernet Sauvignon from Dry Creek Valley / Sonoma County / California,14.8,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRiR0cKPyFJ0dd5Jl1EAPr9QGMzpgOGVKjTKemnHJk2VIHFlBtd32rjNqN6kw&s
L'Aventure Estate Cuvee 2019,Red Wine,129.99,750,3.5,9,Other Red Blends from Willow Creek District / Paso Robles / Central Coast / California,15.2,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRWbzGShARLHFn3_PmO6ZmEqqg005-z4SDGOzc8o6kCEpo_BC1mIX51DWiuzg&s
La Gerla Vigna Gli Angeli Brunello di Montalcino Riserva 2016,Red Wine,129.99,750,0,0,Sangiovese from Montalcino / Tuscany / Italy,14,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSa1Uh7aKh9d6difYtxiuCX6IZtLe_iw4rPqN4QwUfCiO94qPqdzkFc5hKeUQ&s
Le Salette Pergole Vece Amarone 2016,Red Wine,129.99,750,0,0,Other Red Blends from Veneto / Italy,16.5,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSgzG69vaHOpVBk_fEEXohLdZXjHuznaIk7DQ7-O3jd2QtZs7e_pkAYdYzQ5_E&s
Lecheneaut Morey-Saint-Denis 2017,Red Wine,129.99,750,0,0,Pinot Noir from Morey-St-Denis / Cote de Nuits / Cote d'Or / Burgundy / France,13,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTpxO2uZ6f5-tsFJN_IzH5WrRsGrf33E0bmIFXOT90ySgrDOxMb1j6P__DiCA&s
Leonetti Cabernet Sauvignon 2018,Red Wine,129.99,750,4.7,7,Cabernet Sauvignon from Walla Walla Valley / Columbia Valley / Washington,14.6,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQDcAstej_iGM1IYrIraBZJdpjALnEEY9MlB8SMAqv8MXG86YzRcdCVFVAbXyk&s
Louis Latour Meursault-Poruzots Premier Cru 2018,White Wine,129.99,750,5,24,Chardonnay from Meursault / Cote de Beaune / Cote d'Or / Burgundy / France,0,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSASgow1jrAR_8caih0oXbk0_Xc8votaMXB0ymF85TmCAr-kCBQD_kVt_Pkvw&s
Louis Latour Puligny-Montrachet Sous le Puits Premier Cru 2019,White Wine,129.99,750,5,20,Chardonnay from Puligny-Montrachet / Cote de Beaune / Cote d'Or / Burgundy / France,13.5,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQ26h02fYEBkSEO3Fd_hv8oJbk5ZkSE_2Vmr0x-DbxAgWxPM3B8fauuq8XjONo&s
Louis Latour Puligny-Montrachet Les Chalumeaux Premier Cru 2019,White Wine,129.99,750,5,21,Chardonnay from Puligny-Montrachet / Cote de Beaune / Cote d'Or / Burgundy / France,0,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSD3XrsKGJM7ZJS3iD6zvzzczIVeVaWr5cM9llRFHyHtsg31CMnVJ-pagEkDw&s
Louis Latour Meursault Les Genevrieres Premier Cru 2019,White Wine,129.99,750,0,0,Chardonnay from Meursault / Cote de Beaune / Cote d'Or / Burgundy / France,0,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTvYKZrBs06yMYgBcHD75yFf1oaYL0IhxH1j0guB-poQ-uRy5la4DyMSRZcXg&s
Louis Latour Chassagne-Montrachet Morgeot Premier Cru 2020,White Wine,129.99,750,5,20,Chardonnay from Chassagne-Montrachet / Cote de Beaune / Cote d'Or / Burgundy / France,13.5,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRZtYO9ug9U0joNSCQFLIUnPP5X_HxIng1SgEvCE8Xuwk-0FMTOXc2J5AaPNWQ&s
Maison Roche de Bellene Nuits-Saint-Georges Aux Boudots Premier Cru 2019,Red Wine,129.99,750,0,0,Pinot Noir from Nuits-St-Georges / Cote de Nuits / Cote d'Or / Burgundy / France,13.5,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQdtJKo2XdstozzPApcaFF38FLJr7FnoeaIHfORK3fNPoR8ISLHxJFPQsPJiDw&s
McGuigan Wines The Philosophy 2013,Red Wine,129.99,750,0,0,Other Red Blends from South Australia / Australia,14.5,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcR67GsPFQPAI5fT5gsjako55iPOn9XF9J5KLcWtuybbxSx4YG-veuG_dNOe2g&s
Miner Family The Oracle 2016,Red Wine,129.99,750,0,0,Bordeaux Red Blends from Napa Valley / California,14.6,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcR0yTIhTGqSsHJh35D8jUG1HrIS6vjAm4TsFDSY5jGbXrb7QzX27kXP-iheHQ4&s
Monte Dall'Ora Stropa Amarone della Valpolicella Classico 2012,Red Wine,129.99,750,0,0,Other Red Blends from Valpolicella / Veneto / Italy,0,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQe230mwZW2gN2Zqov4Glz_i6XadDZUaohKWBM4Wvs8KVF4sbziq4A4dAq6vg&s
Morlet En Famille Pinot Noir 2018,Red Wine,129.99,750,0,0,Pinot Noir from Sonoma Coast / Sonoma County / California,0,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSMlup5adRTmqfduYfftQMfCfmfdwnwwQXNJYiSLqI28uLNSserXUICMACXLeQ&s
Mullineux Family Wines Schist Syrah 2018,Red Wine,129.99,750,0,0,Syrah /Shiraz from Swartland / South Africa,13,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRwQ4j6h0QuY0jezdvoVsmisb_81pQTGXsiX9cEg-qp4xLWrFItIF4F4rcgBw&s
Nervi-Conterno Molsino Gattinara 2016,Red Wine,129.99,750,0,0,Nebbiolo from Piedmont / Italy,0,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTMhjCzfsxcu1FtKb0Hv4VpsJotM-cv3Fl2aaPxqDrzhuJ1dI6hq2SlHc9lGg&s
Palazzo Brunello di Montalcino Cosimo 2016,Red Wine,129.99,750,0,0,Sangiovese from Montalcino / Tuscany / Italy,14.5,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTI-Zjq8hMUuQQF84ARsgoH9n8ys7KmeU8-G7VyDWZqPkIsL6mR5U7lysiv27A&s
Pierre Girardin Meursault Les Narvaux 2020,White Wine,129.99,750,0,0,Chardonnay from Meursault / Cote de Beaune / Cote d'Or / Burgundy / France,0,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRdCQUy4DZpH6N0KZEvqoNS0GJm_hckytHZJhJYWAjHHrePRWzovsIqHECCig&s
Pierre Meurgey Pommard Les Grands Epenots Premier Cru 2019,Red Wine,129.99,750,0,0,Pinot Noir from Pommard / Cote de Beaune / Cote d'Or / Burgundy / France,13.5,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQ1zVldfg0VSn5XNdoHYqT0FqfqM1TOJW_hgH8EjtO3dwy3Ui3kxVjXUrvzMw&s
Podere Grattamacco Bolgheri Superiore 2018,Red Wine,129.99,750,0,0,Tuscan Blends from Bolgheri / Tuscany / Italy,14.61,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTT7sKHF6QxpKjDjoHzplYQ352ueOHAhVMRs6puvnwLhJVWPUgk_qLtU7nehg&s
Remelluri Granja Rioja Gran Reserva 2014,Red Wine,129.99,750,0,0,Tempranillo from Rioja / Spain,14.5,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQ2Y42AmzkgIDR1dA8rl8vIPCjkGNtMmzJfKpaB-_IOggvtAfsiwaTpOq3h3Q&s
Robert Foley Vineyards Claret 2015,Red Wine,129.99,750,0,0,Bordeaux Red Blends from Napa Valley / California,15.5,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcT77rhPp-4aK9uLpo2puqjbqSHzvITj4aNXDmlA_bmiYLIogBT9G7lYVGIwbQ&s
Scattered Peaks Small Lot Cabernet Sauvignon 2017,Red Wine,129.99,750,0,0,Cabernet Sauvignon from Napa Valley / California,14.8,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSvb8FxCwiSyaFGbi_HS2PxtN3u7opWpKMEzet1bj5zS7-RyS2jO2r5FOnXZ4o&s
Shafer One Point Five Cabernet Sauvignon 2019,Red Wine,129.99,750,4.5,11,Cabernet Sauvignon from Stags Leap District / Napa Valley / California,15.3,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSUuI2_aAVowVYF5fbMYbtEQW03FJ4URtmhi6xvBrBuT1_ieK423tvCVqU2KA&s
Stonestreet Upper Barn Vineyard Chardonnay 2017,White Wine,129.99,750,4,7,Chardonnay from Sonoma County / California,13.7,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQnpjaEuorWXHSEBCN5zCWyJkUBNqr59wJdSHUhXGVUsA0fuzVKaNBWkFhBog&s
Tenuta Luce 2019,Red Wine,129.99,750,0,0,Tuscan Blends from Tuscany / Italy,14.4,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQtEgPvah5pX7cVCNuvSZ2Vswfr75FS74JVYErnsvI9pGZ3HD1SND8S68JyIhU&s
Tolaini Picconero Tenuta Montebello 2016,Red Wine,129.99,750,0,0,Bordeaux Red Blends from Tuscany / Italy,14,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQEFPhQ9nm0-l4z7D1WMioDPnYQCJWzLluenYP89XcXwW2rpsMGgWcdqlJqcLU&s
Trefethen Cabernet Sauvignon (1.5 Liter Magnum) 2017,Red Wine,129.99,1500,0,0,Cabernet Sauvignon from Oak Knoll District / Napa Valley / California,14.2,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRLG67lti9jnLkCmwt8q_p5uwKJCsUIzRLRhf6zZ1H0sVjaiWPQb4o_lxooRg&s
Viberti San Pietro Barolo Riserva 2015,Red Wine,129.99,750,0,0,Nebbiolo from Barolo / Piedmont / Italy,14.5,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRya-7ZfSSqwVqF20ZalbPYPB2Gp0XvUn5_mjiSgnR6FBzNJ-mXzxnDAmxEpQ&s
Vina Sastre Pago de Santa Cruz Gran Reserva 2015,Red Wine,129.99,750,0,0,Tempranillo from Ribera del Duero / Spain,14.5,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTwViZmoS2SrsaaI9Tevzd6QUcilzjkDlgFkWy0Xklx7kzDbjk8rL9rbdN_zg&s
Sonoma Rising Fortitude Cabernet Sauvignon (Sonoma Barrel Auction) 2016,Red Wine,130.99,750,0,0,Cabernet Sauvignon from Sonoma County / California,14.7,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSN-IZ57IUVPhvyqPlq13mXdjDdgeDllV3-Ysaz8Yw_P9L7CZA9xtDv0Ohrk40&s
Chateau Clerc Milon 2015,Red Wine,131.97,750,0,0,Bordeaux Red Blends from Pauillac / Bordeaux / France,14,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTcV3eQmeritGFz6HwzmjgSFU8CaC6R6cCSMxmRpvcGkvZTOTiGWTAAMLQu6RU&s
Chateau Lascombes 2010,Red Wine,132.97,750,3.8,9,Bordeaux Red Blends from Margaux / Bordeaux / France,0,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQ4QA3Io7psEBb3MoU-sSUKwPdeNNxjAo4ugr2B6aUpQgc_gFRzXllE8d9oetw&s
Domaine de la Janasse Chateauneuf-du-Pape Cuvee Chaupin (scuffed label) 2009,Red Wine,132.97,750,0,0,Rhone Red Blends from Chateauneuf-du-Pape / Rhone / France,15,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRn_VWxwrgZMwCnRoiJXoTX9gABo1Q1F-xtcp42Pmb5G_T1V2jL0G7bhzU5GmM&s
Chateau Pape Clement 2015,Red Wine,133.97,750,4.5,73,Bordeaux Red Blends from Pessac-Leognan / Bordeaux / France,14.5,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTEGJSxmBhy8Ry4QQq0xk_4a8QNHEczPG3Lvn2u4xCwsy7zc3RZguE6wFZ5Qw&s
Chateau Lynch-Bages (Futures Pre-Sale) 2020,Red Wine,134.97,750,0,0,Bordeaux Red Blends from Pauillac / Bordeaux / France,13.4,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcREpoCP5UQvnyQYFnSHvxz3C35fjBxPju3jBKLyWnZut1JDMBtkgopQRsqNJw&s
Chateau Smith Haut Lafitte Blanc (Futures Pre-Sale) 2021,White Wine,134.97,750,0,0,Bordeaux White Blends from Pessac-Leognan / Bordeaux / France,13.5,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQRlOcz0Hc-mKU_YpKXEWH7YxQSX-w--ltOIUdgU8tt0byXy6AXgMqfjbPEbU0&s
No Girls La Paciencia Vineyard Grenache 2014,Red Wine,134.97,750,0,0,Grenache from Walla Walla Valley / Columbia Valley / Washington,13.5,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRi-EKo561VhBCIIJWBPkyIkPGkGNCxk8fU-9Ii4SuBPxSNk_NWNBXQX2PbFA&s
No Girls La Paciencia Vineyard Grenache 2011,Red Wine,134.97,750,0,0,Grenache from Walla Walla Valley / Columbia Valley / Washington,0,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTVFsoHLZpHrC7boFnOeJkvWlWLr8zc-JNuWu2iMWWSbACSR6ZtVkjZyJtziJU&s
Domaine Giraud Chateauneuf-du-Pape Les Grenaches de Pierre 2018,Red Wine,134.98,750,0,0,Grenache from Chateauneuf-du-Pape / Rhone / France,0,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSEnH9mksf8hWNDwVzLgSdUvYXbdsM8lofZy9dry322RuW99fXhnWKtFS0rkA&s
Alain Chavy Puligny-Montrachet Les Champs Gains Premier Cru 2018,White Wine,134.99,750,0,0,Chardonnay from Puligny-Montrachet / Cote de Beaune / Cote d'Or / Burgundy / France,13,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRuQAnuKr8Celh4uvtejSLGH7rKTvqlfwsDL_m3Aj1vAreL4GWopPigGmpLHQ&s
Anakota Helena Montana Vineyard Cabernet Sauvignon 2018,Red Wine,134.99,750,0,0,Cabernet Sauvignon from Knights Valley / Sonoma County / California,13.9,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQzX637JfkxDCbCZyAwGhu1TJlwqZZ1acPOSd_ZEeqyCCszqyLvKluIRl214w&s
Artadi La Poza de Ballesteros 2018,Red Wine,134.99,750,0,0,Tempranillo from Rioja / Spain,14.5,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcS8_JUETUIgpItxuE9cngprsoXh9MvqOv3kG9DX-cmdLHFBuzROtE3DcH-vEtw&s
Champagne Palmer Vintage 2012,Sparkling & Champagne,134.99,750,0,0,Vintage Sparkling Wine from Champagne / France,12,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTQnaDTplG55vp7KpQUxR-e4P6N0J96NM_RYRzezJenSla_A3tEKnTItC2aNg&s
Domaine Bruno Clavelier Vosne-Romanee Les Hautes Maizieres Vieilles Vignes 2014,Red Wine,134.99,750,0,0,Pinot Noir from Vosne-Romanee / Cote de Nuits / Cote d'Or / Burgundy / France,0,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQIREjxsG8scNp7Xblirupcrn8djgihgnQRHyOMz3rNjHEj7Flfa1vi01D-NQ&s
Jean Tardy Vosne-Romanee Vigneux 2018,Red Wine,134.99,750,0,0,Pinot Noir from Vosne-Romanee / Cote de Nuits / Cote d'Or / Burgundy / France,0,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRRcQEAYXNlzVEItzx7FLFp0kay3gFNJOCxvO5OWJCIDQ99zPj0zVQ8vIgKmQ&s
Sena 2018,Red Wine,134.99,750,4.1,50,Bordeaux Red Blends from Aconcagua Valley / Chile,14,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRq4_Uqxfa8ygVEvS6dRC0a7Fu9ey7phuOgYMwbggwsdGil5H3VFnLgVxmnMw&s
Chateau Pape Clement Blanc (Futures Pre-Sale) 2020,White Wine,135.97,750,0,0,Bordeaux White Blends from Pessac-Leognan / Bordeaux / France,13.5,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSUU75Q6i3bPfeSmwNRr7pFV7ZaPQ_Th3-4HvGrW1joKvHpfdXtTeZA5jKUvsA&s
Benoit Ente Puligny-Montrachet 2018,White Wine,135.99,750,0,0,Chardonnay from Puligny-Montrachet / Cote de Beaune / Cote d'Or / Burgundy / France,0,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRSIWoHGflEHC_2HGwkG1CIoThTL32pY9kpk3ROn3HFohjKcUs2ZsoLrPjr5d8&s
Chateau Fuisse Pouilly-Fuisse Le Clos 2019,White Wine,135.99,750,0,0,Chardonnay from Pouilly-Fuisse / Maconnais / Burgundy / France,14,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRershC89_q2HSyXaUlWQD8sFf_cviRGXBroUpHJTTzTvQx0Czqkk1FyhXxuw&s
Chateau Pape Clement Blanc 2018,White Wine,135.99,750,0,0,Bordeaux White Blends from Pessac-Leognan / Bordeaux / France,14,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRRJg8GRdP7cpSysahCjRQtb3rawxIT2HAnUUitorxtrIsv1Lg8Px0W_bgwP0c&s
Clos Apalta 2012,Red Wine,135.99,750,4.3,16,Bordeaux Red Blends from Colchagua Valley / Rapel Valley / Chile,14,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQDAXNWFo6H4szOjE9KjXwlGu3b00iXwtKN28yAaKxMk4oILsJTAydll4kgmgM&s
Dalla Valle Collina 2019,Red Wine,135.99,750,0,0,Bordeaux Red Blends from Napa Valley / California,0,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSp1JVPMBpV8eYK13xIKMsBhf3_AbPovTYWvGWcYhAq9MqzRYRPxGW16gSh5A&s
Domaine Arlaud Gevrey-Chambertin Aux Combottes Premier Cru 2018,Red Wine,135.99,750,0,0,Pinot Noir from Gevrey-Chambertin / Cote de Nuits / Cote d'Or / Burgundy / France,0,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQOlhPbEkPJP3FtkpBTURflXgVs8ikCkBjSWptKxkwW9aQSfnDnx5W13sepXwA&s
Domaine Pierre Labet Gevrey-Chambertin Vieilles Vignes 2017,Red Wine,135.99,750,0,0,Pinot Noir from Gevrey-Chambertin / Cote de Nuits / Cote d'Or / Burgundy / France,13,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTAQh_OM2nZ1JtCVhndQ9dx-upAZze6OMfQaiMS4n7WKh4kSSMmuw7Hz4ao7is&s
Guy Amiot Chassagne-Montrachet Les Caillerets Premier Cru 2019,White Wine,135.99,750,0,0,Chardonnay from Chassagne-Montrachet / Cote de Beaune / Cote d'Or / Burgundy / France,13.5,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRzPKxmGTB-wMRSiv0wSQp-iA90PPVUFxLFw7pU78zGc7n51ko44cH0ntCgb3k&s
Guy Amiot Chassagne-Montrachet Les Champgains Premier Cru 2019,White Wine,135.99,750,0,0,Chardonnay from Chassagne-Montrachet / Cote de Beaune / Cote d'Or / Burgundy / France,13.5,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRPRT9X8K__jay7HQFONOgYdzwj2Jb8mVOb0yrjLnvqV-f2wyRvnSGDTc2FVA&s
Louis Latour Volnay En Chevret Premier Cru 2019,Red Wine,135.99,750,5,21,Pinot Noir from Volnay / Cote de Beaune / Cote d'Or / Burgundy / France,14.5,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQLDjETrxSAOgVuKWzwVEEv3tn7ETbNLnKpKF98kU-TluemvF-0u0lNU16w9NI&s
Markus Molitor Wehlener Sonnenuhr Riesling Beerenauslese (375ML half-bottle) 2005,White Wine,135.99,375,0,0,Riesling from Mosel / Germany,6.5,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQLndEhCVsT0hQIh5CL3IG0W3KJ23PUZCJ7v6U5Gc0BOXguxe2bJaTGtkFJY4w&s
Nickel & Nickel Branding Iron Cabernet Sauvignon 2019,Red Wine,135.99,750,0,0,Cabernet Sauvignon from Oakville / Napa Valley / California,14.8,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcR9octvavGfvlvHuR6Rnw9icjwf46wlFCGXqsJPP0pzSOwdpxD8ZbcLsz3ncwE&s
Nickel & Nickel C.C. Ranch Cabernet Sauvignon 2019,Red Wine,135.99,750,4.2,6,Cabernet Sauvignon from Rutherford / Napa Valley / California,14.9,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTTkTMRdML57uTwVdlDfo0dZ4utrEv2DS-DJicH49dsldc7hVdK5YEeAwXkZSE&s
Robert Foley Vineyards Claret 2016,Red Wine,135.99,750,0,0,Bordeaux Red Blends from Napa Valley / California,15.5,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTH-MZUkf-ihe83MsT5vRdHu0rvpmtKL_FH77fHChEFtjq7di7ILUd6H7iLt_E&s
Rotem & Mounir Saouma Chateauneuf-du-Pape Omnia 2018,Red Wine,135.99,750,3.9,5,Rhone Red Blends from Chateauneuf-du-Pape / Rhone / France,14,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQrAdDjq6N3arjwgIkUI7Ro7ieWlitE1JvBeUSx6LRiTNl2t2JCBDkpuHiWhFs&s
Tenuta Luce 2017,Red Wine,135.99,750,3.5,11,Tuscan Blends from Tuscany / Italy,14.6,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSfpDC1E0a0GS1Y1nzUH5s1Z_rtR-bqKepyouUymgU4K17QqR6HbqOoflPFBA&s
Marchesi di Barolo Barolo Riserva 2011,Red Wine,136.98,750,0,0,Nebbiolo from Barolo / Piedmont / Italy,0,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSs25wG0Dtzz2XP-ay6sqvX79CysqP7zUsJQSDM11QWpf6Z695nQW-dtwY3QA&s
Conterno Fantino Barolo Sori Ginestra 2007,Red Wine,137.97,750,0,0,Nebbiolo from Barolo / Piedmont / Italy,14,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSPC4MpWcZ7DAkG6WRVjAqFV_DqQ21eflcWDqvOdeLFXt9IAG0Ix2znnq2jOw&s
Chateau Rauzan-Segla 2016,Red Wine,138.99,750,4.5,19,Bordeaux Red Blends from Margaux / Bordeaux / France,13.5,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSuzxKkxK9DaZ4P0-RpD_2gJLsFu0GSC1H-ZfzH6wuZXcHODzt9qVp8OVa0VA&s
Heitz Cellar Trailside Vineyard Cabernet Sauvignon 2015,Red Wine,139,750,0,0,Cabernet Sauvignon from Rutherford / Napa Valley / California,14.5,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcT-HLiwYPzMR-WlNF5ZeHdpLpZyMPZQ3Jt8uVdtzxaZU1BgCWKSc6iSwLA6ERg&s
Andremily Eaba 2017,Red Wine,139.97,750,0,0,Syrah /Shiraz from Santa Barbara / Central Coast / California,15.6,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQnf8XsD9SdOzSLBpwS27k1HO3eORhoro48prvGCemPSThvzRllQv_h9PCtyQ&s
